,isEdited,title,date,userName,review,rating,developerResponse,brand,index,id,body,modified
73,False,Don baba J,2021-07-26 17:40:25,Warripikin,"Came here cause of don jazzy, app is really good.
Twitter handle @karo_manuel",5,"{'id': 24290834, 'body': 'Thank you, Please recommend us to your friends and family💜', 'modified': '2021-08-03T13:23:35Z'}",abeg,64,24290834.0,"Thank you, Please recommend us to your friends and family💜",2021-08-03T13:23:35Z
74,False,Don baba J,2021-07-26 17:40:25,Warripikin,"Came here cause of don jazzy, app is really good.
Twitter handle @karo_manuel",5,"{'id': 24290834, 'body': 'Thank you, Please recommend us to your friends and family💜', 'modified': '2021-08-03T13:23:35Z'}",abeg,64,17937210.0,"Hello, we are very sorry to hear that you are not satisfied with the service. Please write to hi@flutterwavego.com and we will be happy to assist further.
",2020-09-17T15:13:03Z
75,False,Account creation issues,2021-08-01 13:49:46,lolasusan,I can’t create an account..after I put in my Bvn and verification code ..it keeps saying loading loading loading for hours..nothing works ..hope my bank account is safe,1,"{'id': 24290898, 'body': 'Hello, your information is very safe with us, we are glad to inform you that this issue has been sorted out. Please uninstall your app and try again. if you still more questions, please send an email to hello@abeg.app', 'modified': '2021-08-03T13:27:23Z'}",abeg,65,24290898.0,"Hello, your information is very safe with us, we are glad to inform you that this issue has been sorted out. Please uninstall your app and try again. if you still more questions, please send an email to hello@abeg.app",2021-08-03T13:27:23Z
76,False,Account creation issues,2021-08-01 13:49:46,lolasusan,I can’t create an account..after I put in my Bvn and verification code ..it keeps saying loading loading loading for hours..nothing works ..hope my bank account is safe,1,"{'id': 24290898, 'body': 'Hello, your information is very safe with us, we are glad to inform you that this issue has been sorted out. Please uninstall your app and try again. if you still more questions, please send an email to hello@abeg.app', 'modified': '2021-08-03T13:27:23Z'}",abeg,65,8475549.0,"Hello Sheriff, thank you for the amazing feedback! The aim of GetBarter is to provide our customers with a secure gateway to process their transactions and we are so glad to have given you this experience. Please feel free to send a mail to hi@flutterwavego.com, if you have any inquiries. Thank you",2019-05-02T10:41:49Z
77,False,❤️,2021-10-02 06:07:12,casper_p,App is cool but can be frustrating at times,5,,abeg,66,8475433.0,"Hi Oonaani, thank you so much for the great feedback! our aim at Getbarter is to provide our customers with quality experience and ease in processing their transactions as fast as possible as well as providing the quality value everyone deserves. Feel free to explore the application for the other amazing services we offer!.",2019-05-02T10:31:56Z
78,False,This App Is A Lifesaver!,2019-01-17 10:03:39,Ash is impressed,"I've used Barter since the first web-only version was launched, and now the mobile app has more or less replaced my bank app. The thing I love the most about Barter is how it simplifies difficult things and makes it easy to send money to anyone anywhere in the world. I've taken to insisting that all my friends and family use Barter for money requests. 

The app lets you buy airtime, pay certain utility bills, and send money to any bank account anywhere in the world. My favorite features are the ability to create virtual Visa Dollar cards as well as the nearby feature which lets you send money to people near you. I switched my app store to the US store and now use my dollar card to pay for everything, from Apple Music to in-app purchase to subscriptions. 

Also, the ability to request money is a godsend!!!! I've found it especially helpful because I do not like confrontation and would rather not ask when someone owes me money. 

Last thing, bank transfers are cheaper when you do local transfers. I'm just saying.",4,,flutterwave,67,14160113.0,"Hello, We are so sorry for any confusion this service has been discontinued and we only offer a unified Barter experience for all our users now. However, this unified Barter has all the features the premium service offered. If you have any further enquiry please send us a mail via hi@flutterwavego.com. ",2020-03-21T19:08:57Z
79,False,Great Great service app!,2021-08-28 09:20:44,aD3bAYo,"I don’t usually do this and so far I have seen people with the app on the phone but don’t use it cause  been scared they could loose out their money , well good enough I have conducted transactions worth millions of naira and leave the millions hanging in the account and still can use it well the spending limit makes spenders like us remember I can run out of my own money when it’s there but can’t spend it so it makes me even more reasonably considerate on spending money ,  I am a proud user and I love you BARTER and the entire team but keep improving for better please ! Let’s critics talk all they want you are my own best financial service app!!!",5,"{'id': 24783778, 'body': 'Dear friend, we are really glad that you like our product. Your support and voice are very important to us.\n\n', 'modified': '2021-08-29T17:54:46Z'}",flutterwave,68,,,
80,False,Good option for online payments,2019-09-05 17:25:41,realayo,"The app generally works well and the cards are super reliable. The only sticking point for me is the “transactions” tab that never works. Goes into an infinite loop and eventually crashes the app. Support could be better too, takes forever to get a response.",4,"{'id': 10566825, 'body': 'All inconveniences duly regretted. Please send us an email via hi@flutterwavego.com for real time support. We are always happy to assist.', 'modified': '2019-09-07T19:04:17Z'}",flutterwave,69,,,
81,False,Pathetic my funds are hanging in the app,2020-06-17 14:43:54,Osobu Badejo,"It’s funny how you never have a problem funding the barter account but always have a problem withdrawing from the account. I opened my first barter account, I funded it, then I am asked to provide my bvn for verification I did, it shows successful but still anytime I want to authenticate a transaction the bvn verification box still always pops up, the exact same cycle over and over again. I resulted to opening another account, I made a transaction and got debited on my bank account but it didn’t reflect on my barter account. My funds got freezes in both of the barter accounts I created. I could boldly say this is a scam and it should be taken down down so many more people don’t fall victim, my poor review and rating are subjected to review if I get an immideate response and solution.",1,"{'id': 16067724, 'body': 'Hi Osobu, We would like to chat with you with regard to your experience with us. Can you provide us your emails at hi@flutterwavego.com so that we can reach out and further advise?\n\nWe look forward to your response.\n\nRegards,', 'modified': '2020-06-18T09:34:21Z'}",flutterwave,70,,,
82,False,"Alat, Barter...same crap, different day",2020-12-03 19:48:02,BasseyOrthopod,"I started with Alat, all went well for a while then it just stopped working. I learnt of Barter on a blog, installed it as well, found out it was still affiliated to Wema bank, shrugged my shoulders and gave it a shot anyway. Started well, until I found out the hard way that US dollars added at current exchange rate, could only be withdrawn at a significantly lower rate, well the bloody banks are pretty much running the same scam. Now, the app has also gone the way of Alat, it isn’t just working. Thank God I withdrew most of what I had there in time, leaving the equivalent of just $2. I think i’ll just stick to my physical card backed by a more serious bank. Goodbye Alat or Barter, or whatever new name you guys are gonna call yourselves.",1,"{'id': 19643228, 'body': 'Hello Bassey, we will like to assure you that Barter is a product of Fluttterwave, Not WEMA, the WEMA bank account option is strictly for funding your wallet, we deeply apologize for the less than satisfactory experience.', 'modified': '2020-12-09T10:15:10Z'}",flutterwave,71,8479824.0,"Hi Wukari, We appreciate your feedback and we would like to interact with you and investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.",2019-05-02T14:25:52Z
83,False,Seamless,2021-01-06 02:15:39,Bee ☺️,"I love how I’m able to do transactions in Naira easily despite moving away from Nigeria. In addition to that, the app is way easier to use and requires less navigating than my other bank apps. It is even easier to log in. Another benefit is that transactions are either cheaper or free. 

My most impressive experience for me so far was that I was able to reconvert an iTunes gift card I bought and never used back to cash on the app. I doubt even Apple does that. 😅

So 5 stars from this thrift gal. 🥰",5,"{'id': 20272441, 'body': 'We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!\n', 'modified': '2021-01-08T17:41:30Z'}",flutterwave,72,19643175.0,"Hello, we are deeply sorry for the experience. Please send us your concern at hi@flutterwavego.com. This will be handled with utmost priority.
",2020-12-09T10:12:58Z
84,False,200K Limits,2021-06-25 09:25:03,BKzZoom,"Hi, I started using barter a while ago, but I can now see that there haven't been any good updates for this app yet.  It's frustrating 😡😡when I can receive unlimited payments and can only send 200,000 in one day that day, what if I have to pay someone a higher payment over 200,000?? Wait until next day!!! the first time I didn't know it was useless until I started using this app on a regular basis. This is so bad here and it would be great if you could update your system.  Now I just find one way to move 200,000 and everything I have through this app to my bank account every day as it is of no use to me.  I'll check back in a month or month if it's good I'll come back",1,"{'id': 24402753, 'body': ""Hi, we're so sorry for the inconvenience caused. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly. Looking forward to hearing from you. "", 'modified': '2021-08-09T13:51:17Z'}",flutterwave,73,8475602.0,"Hi HenryXT, thank you for the amazing feedback! The aim of GetBarter is to make transactions easily accessible across various platforms and provide excellent experience. Feel free to contact us hi@flutterwavego.com, if you have any inquiries. We are always ready to help.",2019-05-02T10:45:51Z
85,False,Heartbroken,2019-11-29 19:14:33,theB0$$Lad¥,"I used to brag about this app to everyone but after the upgrade and they changed banks from the Microfinance bank to Wema it has been HELL, nothing seems to be functioning, can’t send money to my virtual account anymore cause my other banks can’t see it, all my online transactions and businesses have suffered cause of this ill fated boat of an app. 
Then the support team is ZERO!!!!!!! Sent mails to hi@flutterwave no response, called their contact number ever engaged, their WhatsApp completely GHOSTED, this is sad that an indigenous company that started with an alleged intention to help could treat us like MMM. Now I have money stuck in the app and can’t access it. Went looking for the company but like a ghost no where to be found.",1,"{'id': 12128243, 'body': 'Hi, thank you for reaching out to us. We highly regret the inconvenience this has caused you. Here are our support numbers you can reach us on for further engagement;\n\n+2349072524281\n+2348170921889\n+2347068788082\n\nWe look forward to hearing from you. Thank you.', 'modified': '2019-11-29T22:33:07Z'}",flutterwave,74,22852348.0,"Hello, we are so sorry to hear this, could you please confirm if you are still experiencing this? if yes, please send us an email via hi@flutterwavego.com to enable us to review. Thank you.
",2021-05-17T12:46:04Z
86,False,transferring money to our US account,2021-06-10 10:57:02,TheLordOfCruise,"Please set an option for transferring money from our Naira account to our Barter US account. The only one available in your app is from Naira account to US debit card, which is wrong. We also need to transfer money to our Barter US account to be able to transfer money to a Barter User of different currency. And it’s also impossible to withdraw from the US debit card to our Barter US account, which gravely wrong. Please set an option for these",3,"{'id': 23341923, 'body': ""Hello, we truly appreciate this feedback, and we'll be sure to look into this, as we work to serve our customers better. Thank you. "", 'modified': '2021-06-12T09:20:25Z'}",flutterwave,75,22852310.0,"Hello, we are so sorry to hear this, could you please confirm if you are still experiencing this? if yes, please send us an email via hi@flutterwavego.com to enable us to review. Thank you.",2021-05-17T12:44:36Z
87,False,app runs soooo slow😭,2019-06-09 22:57:24,JarJar187,"I’ve been on the app for awhile now. But every time I click on something it goes slow. I logged out of my account & when I tried to log back in. It says things like “request timed out” or “try again”. All of my information is correct. Even if you try to register for a new account or an account period, it takes forever & doesn’t go through. I’ve tried my safari browser, the app, & even on the computer. All said the same thing. Any suggestions or anything will do great. 😊",2,,flutterwave,76,16113459.0,"Hi Jerry, can you please send us your account details to hi@flutterwavego.com so that we can help you. Thank you for using our app.

",2020-06-20T15:09:36Z
88,False,Awesome,2020-07-24 10:03:35,Skindy2,"This app is the best for me and my business.
Simple and fast interface.
Dollar account in seconds.. that even works well with apple stire👏🏼👏🏼.
Ease of transfer to any account...
But still need clarity on the limits of funds on the account and how does one cash out from the wema account created automatically and why wema?.",5,"{'id': 16853134, 'body': 'Hello, We are pleased that you enjoyed the app. the WEMA account number attached to your account can only be used to fund your Barter account. There is a universal daily transfer limit of 50K NGN on barter. For more information, please write to us via hi@flutterwavego.com! Have a wonderful day!', 'modified': '2020-07-24T15:39:04Z'}",flutterwave,77,14559569.0,"Hi,

​Thank you for reaching out to us. Please be informed that we are an ISO (International Organization for Standardization) certified financial company with ISO 27001
& ISO 23001 and we take the security and safety of our customers' accounts very seriously. However, disclosing your login credentials to a third party exposes your account to unauthorized access. We recommend that you please change your login password and transaction PIN to secure your account. Please feel free to reach out to us via our email address hi@flutterwavego.com for further engagement. 

Thank you.",2020-04-09T07:47:31Z
89,False,If this isn’t a scam then it isn’t reliable,2021-03-06 08:41:29,Miikkaa_el,"To fund your account is so easy I mean easy, but to do any other thing it requires BvN endlessly, imagine bvn I use for all my bank accounts this app keeps telling me to go and update my details with my bank over and over again and keeps sending me verification codes to my email to confirm the BvN it did not approve. Please guys the stress is not worth it. My money is stuck in their account and I am unable to use it. That’s just how it is working with anything that has Nigeria involved. #sad",1,"{'id': 21498681, 'body': ""Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at hi@flutterwavego.com.\n"", 'modified': '2021-03-07T23:31:35Z'}",flutterwave,78,17295108.0,"We regret to note this. Please contact us at hi@flutterwavego.com with your contact details so that we can address your concern.

",2020-08-15T08:58:23Z
90,False,This app is frustrating,2020-12-24 18:48:12,$-@&/-::,I put money inside the app there not letting me get it out they asked for bvn I provide it they told me to update my bvn detail I did that too today!! And it not still working I use the bvn for other app it worked I’m very tired of all this trash please leave my money ! 😡,5,"{'id': 20216122, 'body': 'Hello, we apologize for this. Please send us your concern at hi@flutterwavego.com along with the screenshot of the error you receive. This will be handled with utmost priority.\n', 'modified': '2021-01-06T10:44:27Z'}",flutterwave,79,19114168.0,"Helli, we apologize for this. Please send us your concern at hi@flutterwavego.com along with the screenshot of the error you receive. This will be handled with utmost priority.
",2020-11-15T12:54:15Z
91,False,Worst virtual wallet/card app! Don't waste time!!! Better options are available,2019-12-26 13:49:27,ShahzaibA,"Worst app among virtual wallets and virtual card apps. Always declining virtual card payments on every website by saying that the website is ""prohibited"" when it is not mentioned which websites are prohibited and which are not. I cant even use my OWN money. Slowest customer service. Live chat takes hours to respond. You should close live chat feature if you can't respond in a timely manner. DONT waste your time by using this app.",1,"{'id': 12600372, 'body': 'Hi ShahzaibA, we regret the inconvenience this has caused you and would love to take a look at the issue reported. We reviewed your transactions and observed that transactions on certain sites were declined. Kindly note that acceptance of the payment method used by a customer on a merchant site is solely dependent on the merchant as some merchant will decline transactions based on your IP address or attempts from a virtual prepaid card. However, should the merchant accept payments via PayPal, we recommend that you create a PayPal account (U.S. account), link your card and proceed with your transactions. Thank you for your understanding.  ', 'modified': '2019-12-26T19:26:59Z'}",flutterwave,80,,,
92,False,Fails a lot Lately,2020-12-19 05:36:05,Darklawyergirl,"What’s up with the dollar function not showing the exchange rate? It keeps buffering or loading.. I’ve deleted and reinstalled the app, let’s hope it works now.
That said, this app works when it works and it’s made many important dollar payments possible for me.",3,"{'id': 19883382, 'body': 'Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.\n', 'modified': '2020-12-20T23:10:23Z'}",flutterwave,81,15975736.0,"Hi, We would like to chat with you with regards to your experience with us. Can you provide us with your customer ID at hi@flutterwavego.com so that we can reach out?",2020-06-15T01:25:19Z
93,False,It gets worse with each update,2020-06-01 20:23:27,successpage,"I use to brag about how efficient and easy it was to use the app, until lately when I had to help a few people sign up. Slow customer service, not as straightforward as it was before. Why not let us know the minimum requirement for transactions on each platform so we can make a onetime deposit and focus on our transaction?? The UX update is terrible. I won’t recommend this app to anyone anymore.",1,"{'id': 15725226, 'body': 'We apologize for the difficulties you experienced while using our mobile app. If you would like some assistance or additional information, please contact us via hi@flutterwavego.com and we will be happy to help you further. \n\nWe look forward to your response.\n\nThank you,', 'modified': '2020-06-02T11:18:01Z'}",flutterwave,82,21888071.0,"Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.
",2021-03-26T15:28:03Z
94,False,Terrible experience,2019-06-11 21:46:32,rockyxoxo23,The GetBarter app is horrible it takes forever to send my money. Cash app is easier to be honest. Someone that works for this tried to bribe me with 300 dollars to leave a good review. His name is Max. It was a waste of time. Don’t even bother downloading this.,5,,flutterwave,83,11880994.0,"Hi Sylvester, thank you for reaching out to us. Please be informed that we have other options to fund your Barter account. We recommend that you use the Bank Transfer option. There is a personalized Wema Bank account number created for you by default which you can save as a beneficiary to enable you to transfer funds from your bank account using either USSD or internet banking/mobile banking platforms. I hope this helps.",2019-11-16T17:41:44Z
95,False,My funds are stolen,2021-07-25 07:48:57,joshman5028,"I made a deposit of NGN31,000 to my barter flutterwave app but until today the Money didn’t reflect I also contacted the support team but they never replied back so awful losing my money to this great scamming company 😔😞😢",5,"{'id': 24400762, 'body': 'Hi, We are truly sorry for all the trouble caused and would like to chat with you with regards to your experience with us. Can you provide us your customer ID at hi@flutterwavego.com so that we can reach out? Thank you.', 'modified': '2021-08-09T12:47:45Z'}",flutterwave,84,8475754.0,"Hi Deb, we appreciate your feedback and we would like to interact with you and resolve any issues you may be having, kindly send a mail to hi@flutterwavego.com and a customer success representative will get in touch with you.",2019-05-02T10:55:24Z
96,False,Impressed,2019-06-10 18:39:31,eshiababe,It makes sending money way easier . Paying bills and you can buy airtime! I like how you can transfer money from your bank about AWESOME,5,,flutterwave,85,22852215.0,"Thank you so much for the kind review, you rock.",2021-05-17T12:40:44Z
97,False,This app isn’t logging me in,2020-07-14 09:30:18,Julietnwak,"What is going on with this app? It was okay as usual the first time I used it but now I am trying to login, they are telling me there is no internet connection when every other app and website is opening just fine. My network is working just fine. What’s going on with your network? Please work on it and I don’t know why I am unable to login. 
Don’t skip this review please",1,"{'id': 16626202, 'body': 'Hello Juliet, we will like to look into this. do you mind sharing details with us via email(hi@flutterwavego.com)? Thank you.', 'modified': '2020-07-14T16:22:07Z'}",flutterwave,86,24841595.0,"Hi, we'd love to help you. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly.

",2021-09-01T07:02:23Z
98,False,Good... But there seems to be a problem,2021-01-04 13:59:58,HollyOlaMoore,"I’m enjoying the app so far, and it’s one of the best.
But I’m experiencing an issue, I’m trying to log into my account and it’s writing “Parse Error Data”

Please look into this and resolve this issue",4,"{'id': 20216129, 'body': 'Hello, we are very sorry to hear that you are not satisfied with the service. Please write to hi@flutterwavego.com and we will be happy to assist further.\n', 'modified': '2021-01-06T10:44:53Z'}",flutterwave,87,21163323.0,"We highly regret the inconvenience. However, we could not understand the exact problem. Please shoot us a message at hi@flutterwavego.com with relevant details. We'll be more than happy to assist you. Thanks.
",2021-02-19T10:44:58Z
99,False,Unable to login,2019-03-17 11:39:20,Engiye,Is it me or barter? I can not log in to the app. I can access my funds using a web browser. And yet I get push notifications on my iPhone. This is confusing. Please fix the app barter.,4,"{'id': 8475270, 'body': 'Hello Engiye, we appreciate your feedback and we would  to interact with you and investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T10:20:18Z'}",flutterwave,88,18969908.0,"Hi, we apologize for this. Please send us your concern at hi@flutterwavego.com along with the screenshot of the error you receive. This will be handled with utmost priority.
",2020-11-08T22:33:00Z
100,False,Need for improvement,2019-12-09 14:34:02,Ayodeji17,I find it difficult to connect to my bank or make transfer,4,"{'id': 12300538, 'body': 'Hello Ayodeji. We will like to assist with this, share details with us via email (Hi@flutterwavego.com) to enable us further advise. ', 'modified': '2019-12-09T19:16:34Z'}",flutterwave,89,24730019.0,"Sorry for the trouble you are experiencing with your account. For further assistance, please email us at hi@flutterwavego.com.

",2021-08-26T08:38:51Z
101,False,iOS issues,2020-01-13 11:51:41,kimo254,"The app has issues on iOS. Every time i want to add cash, I’ve to uninstall n reinstall the app. I click add cash, enter the amount and it starts loading with the logo and never goes beyond that. It’ll when I uninstall n install again.",3,"{'id': 12891781, 'body': ""Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com. Kindly include a description of the issue you are facing, your IOS version, and your app version. We will investigate immediately & solve the issue"", 'modified': '2020-01-13T18:56:58Z'}",flutterwave,90,8465558.0,"Hi BabaDemi,  thank you for a wonderful review! We are so happy you’ve received  quality experience while using our application! 

We always aim to provide customers with excellent service! 

Feel free to contact us hi@flutterwavego.com if you have any inquiry. Thank you.",2019-05-01T19:54:20Z
102,False,3 Star for Me,2019-03-08 13:21:58,tobteks_,"1. You are unable to generate a card statement from within the app. 

2. There should be an option that allows to move funds between cards on the account.

3. Unable to login with same app login details on the GetBarter website",3,"{'id': 8475234, 'body': 'Hi Tobteks_, we appreciate your feedback, please be informed that the option to generate card statement within the application would be made available soon. However there is an option available for the transfer of funds between cards and the same login can be used on the application and the website. For further assistance kindly share with us your contact information or send a mail to hi@flutterwavego.com.', 'modified': '2019-05-02T10:17:41Z'}",flutterwave,91,8475327.0,"Hello KobysTod, your feedback is very much appreciated and we would love to investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you",2019-05-02T10:24:26Z
103,False,Good for online payment,2019-09-06 17:57:21,chymelo,"Very easy to understand, transfer is instant . I’ve been using this for almost a year now. Nice app.. great service !",5,,flutterwave,92,14548286.0,"Hello, so sorry for any inconvenience. However the charge of USD1 for unsuccessful transactions is not charged by us, it is however charged by the site you intend to use this card on. 

Previously Barter incurred this fee however now it will be incurred by the customer.  

This article below should help explain better https://flutterwave.com/ng/blog/barter-by-flutterwave/a-uniform-premium-experience-for-everyone

The dollar rate displayed is a reflection of the rates available to us on the global parallel market and this constantly changes.

Please feel free to reach out to us via hi@flutterwavego.com and we will clarify further.",2020-04-08T18:28:47Z
104,False,How do I get back into my account because I’m in the count yesterday and now it won’t let me back in,2019-06-07 21:06:20,Blondie814,Help me get back into my account please,5,,flutterwave,93,22852281.0,"Hello, this does not seem right and we will be happy to look into the issue you have encountered, using our App, do you mind sending us a message via (hi@flutterwavego.com) Thank you so much.",2021-05-17T12:43:26Z
105,False,Virtual Card is a waste,2020-09-02 11:19:02,Godson19@,"I spent $2 as an issuance fee for a Virtual Card which isn’t working. I reported and it took them over 48hours to get back and inform me to try it again or just link it to my PayPal. I created a PayPal account, tried linking it and it was still declined with PayPal limiting my account access. So much inconvenience for nothing. Won’t advise anyone to waste their money on this.",1,"{'id': 17675846, 'body': 'We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at hi@flutterwavego.com.\n\n', 'modified': '2020-09-03T15:18:33Z'}",flutterwave,94,19715301.0,"Hi, can you please send us your account details along with the screen recording of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.
",2020-12-12T19:35:11Z
106,False,Best feature is getting a card for shopping,2018-11-26 08:21:56,yog143,Best feature is getting a card for shopping & 0.5% cashback,5,"{'id': 8475661, 'body': 'Hi Yog143, thank you so much for the great feedback! our aim at Getbarter is to provide our customers with quality experience and ease in processing their transactions as fast as possible as well as providing the quality value everyone deserves. Feel free to explore the application for the other amazing services we offer!', 'modified': '2019-05-02T10:49:45Z'}",flutterwave,95,,,
107,True,Want to fund my dollar card but the rate is not showing,2021-10-01 10:30:03,Nally587,Please Want to fund my dollar card but the rate is not showing,5,"{'id': 25183217, 'body': 'Hi, we apologise for the inconvenience this experience may have caused you. Please contact us at hi@flutterwavego.com so that we can resolve your issue.', 'modified': '2021-09-18T20:36:44Z'}",flutterwave,96,16799995.0,"Hi, We would like to chat with you with regard to your experience with us. Can you provide us your emails at hi@flutterwavego.com so that we can reach out and further advise? We look forward to your response. Regards,",2020-07-22T08:05:49Z
108,False,"Great Product, Poor support",2019-08-28 06:17:31,OSJ--,"The product in itself is excellent and couldn’t have come at a better time where SSA users are latching on to the global style of subscription services.
Technical support service however, is poor.",3,"{'id': 10396753, 'body': 'We regret the inconvenience you had to face. For better assistance please share your information with us on hi@flutterwavego.com We would be happy to assist you.\n\n', 'modified': '2019-08-28T11:39:36Z'}",flutterwave,97,,,
109,False,Worst,2020-08-25 16:29:10,cassiekio,Worst service ever no costumer care number to reach them on and they are good at keeping people’s money even for failed transaction and remove your money without your consent in-fact they are scammers if you don’t want to have HBP stay away from them better to use my bank that has a costumer service number than use them,1,"{'id': 17538855, 'body': 'I am very sorry to hear that you are not satisfied. Please write to hi@flutterwavego.com and we will be happy to assist further.', 'modified': '2020-08-27T12:31:32Z'}",flutterwave,98,,,
110,False,GetBarter is sticky!,2019-01-17 10:01:05,tems007,"I can’t stop using the app, it has literally taken over all my financial apps.

I really love the request and send money feature allows me send money with ease and get debtors to pay up ASAP 😉

The app could be better in terms of showing me my card spend and transaction insights but I believe they would improve.

Nice work 🙌🏽 to the Flutterwave team this is a true Pan African app.",5,,flutterwave,99,24648630.0,"We apologize for the difficulties you experienced while registering with us. Please send us an email at hi@flutterwavego.com, we will be happy to resolve your issue quickly.",2021-08-22T22:36:52Z
111,False,Transfer feature is dope.,2019-01-11 08:40:43,Ejimonye,I only wish I could send to my friends in the U.S when they buy things for me,5,,flutterwave,100,8474953.0,"Hello Haryeecha, we appreciate your feedback regarding this difficulty you encountered while using our application, we would love to interact with you further , in order for us to do this kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com.",2019-05-02T09:58:41Z
112,False,BigChief,2019-04-16 00:21:35,BigChiefXXX,This is a lifesaver. Makes everything simple and straightforward. Better than all the banking apps that are all a pain.,5,"{'id': 8465691, 'body': 'Hi BigChiefXXX, thank you for the amazing feedback! We are so happy you’ve received quality experience while using our application! The aim of GetBarter is to make life easier and provide people with the best transaction value they deserve and we are so glad to have given you this experience. Please feel free to contact us hi@flutterwavego.com, if you have any inquiries. Thank you.', 'modified': '2019-05-01T20:14:28Z'}",flutterwave,101,25405869.0,"Hi, we apologise for the inconvenience this experience may have caused you. Please contact us at hi@flutterwavego.com so that we can resolve your issue.",2021-09-30T01:03:49Z
113,False,Transfer limit,2021-07-06 19:41:27,eskay ph,"I don’t understand why I was able to transfer more than Ten thousand naira (#10,000) with the older version but I’m unable to transfer even #1000 why is it like this
I’m really upset 
It spoilt Buisness for me 
I was meant to pay someone for my goods which I’m getting cheaper but I couldn’t because of this rubbish",1,"{'id': 24400812, 'body': ""Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com? Kindly include a description of the issue you are facing. We will investigate immediately & solve the issue."", 'modified': '2021-08-09T12:49:27Z'}",flutterwave,102,17431834.0,"Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at hi@flutterwavego.com.

",2020-08-22T11:59:54Z
114,False,Unable to access app,2019-05-23 11:12:48,ChibuzorA,"I cannot log in . Once  I put in my email address , it shuts off . It’s very frustrating . Please I need to access this app to make some international payments please thank you",3,,flutterwave,103,17431828.0,"Hi, we'd love to help you. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly.

",2020-08-22T11:59:32Z
115,False,Withdrawal,2020-06-17 08:21:28,delleza beauty,Nice app but I think y’all should set an automated withdrawal from accounts especially after linking the cards.,5,"{'id': 16067649, 'body': 'With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.', 'modified': '2020-06-18T09:30:27Z'}",flutterwave,104,,,
116,False,Easy to use and efficient,2019-03-23 15:12:55,summer nige,Easy to understand and navigate.,5,"{'id': 8465705, 'body': 'Hi Summer, thank you for the great feedback! We are glad that we have provided you with easy and quality experience! The aim of GetBarter is to make transactions simpler and stress free and we are so happy you have experienced this. Please feel free to contact us at hi@flutterwavego.com, if you have any inquiries. Thank you.', 'modified': '2019-05-01T20:15:29Z'}",flutterwave,105,8475817.0,"Hi King, thank you your great rating. We appreciate your feedback and we would like to interact with you and investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.",2019-05-02T10:59:51Z
117,False,Complain,2021-08-16 13:10:30,DaRealKseven,Please can’t we increase monthly transfer limit more than 1.5m,5,"{'id': 24622304, 'body': 'Hello, we would like to chat with you as regards this inquiry, please send us a dm at hi@flutterwavego.com', 'modified': '2021-08-20T13:27:03Z'}",flutterwave,106,8475778.0,"Hi Ais.hes, we appreciate your feedback and we would like to interact with you to resolve any issue you may be having, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.",2019-05-02T10:57:07Z
118,False,Bad,2021-06-07 12:02:18,walemonie7720,I have not being able to transfer money on my barter all its telling to contact administrator I don’t know what to do All my money is stocked in there,3,"{'id': 23283394, 'body': 'Hello, we highly regret the inconvenience. Please contact our support team via hi@flutterwavego.com so we can resolve the issue. Thank you', 'modified': '2021-06-09T09:10:39Z'}",flutterwave,107,,,
119,False,Gamechanger,2019-01-17 09:59:47,enziga,"Being able to send/request Money, top up my airtime and still pay relevant bills is a lifesaver. The Virtual USD cards is the icing on the cake 👌🏽",5,,flutterwave,108,,,
120,False,Am sad,2020-04-01 10:04:45,ig: @kent_shot_it,"I don’t know whether it’s a Nigeria problem, but I recently have not been able to pay into  barter account through any of the means...it used to be the perfect app for me, I sincerely hope a new update can fix it then I’ll review again",2,"{'id': 14392566, 'body': 'Hi, please email us a screenshot of the error you are facing along with your mobile number at hi@flutterwavego.com so we can look into this for you. We apologize for any inconvenience.', 'modified': '2020-04-01T15:25:25Z'}",flutterwave,109,,,
